Date	Device	Signal
Thu Jul  2 10:55:52 2015	J10i	-82
Thu Jul  2 10:56:03 2015	J10i	-79
Thu Jul  2 10:56:03 2015	J10i	-80
Thu Jul  2 10:56:13 2015	J10i	-74
Thu Jul  2 10:56:13 2015	J10i	-82
Thu Jul  2 10:56:24 2015	J10i	-82
Thu Jul  2 10:56:24 2015	J10i	-85
Thu Jul  2 10:56:24 2015	Manu ka Mac	-90
Thu Jul  2 10:56:24 2015	J10i	-89
Thu Jul  2 10:56:24 2015	J10i	-83
Thu Jul  2 10:56:44 2015	J10i	-87
Thu Jul  2 10:56:44 2015	J10i	-80
Thu Jul  2 10:56:44 2015	J10i	-81
Thu Jul  2 10:56:55 2015	J10i	-83
Thu Jul  2 10:56:55 2015	J10i	-84
Thu Jul  2 10:56:55 2015	J10i	-83
Thu Jul  2 10:57:16 2015	J10i	-82
Thu Jul  2 10:57:26 2015	J10i	-85
Thu Jul  2 10:57:26 2015	J10i	-86
Thu Jul  2 10:57:26 2015	GX15	-88
Thu Jul  2 10:57:26 2015	J10i	-82
Thu Jul  2 10:57:26 2015	J10i	-84
Thu Jul  2 10:57:26 2015	J10i	-82
Thu Jul  2 10:57:26 2015	J10i	-83
Thu Jul  2 10:57:26 2015	J10i	-85
Thu Jul  2 10:57:37 2015	J10i	-86
Thu Jul  2 10:57:37 2015	J10i	-82
Thu Jul  2 10:57:47 2015	edc	-91
Thu Jul  2 10:57:47 2015	J10i	-80
Thu Jul  2 10:57:47 2015	J10i	-82
Thu Jul  2 10:57:47 2015	J10i	-90
Thu Jul  2 10:57:47 2015	J10i	-81
Thu Jul  2 10:57:58 2015	GX15	-88
Thu Jul  2 10:58:08 2015	GX15	-89
Thu Jul  2 10:58:08 2015	J10i	-81
Thu Jul  2 10:58:08 2015	J10i	-83
Thu Jul  2 10:58:08 2015	GX15	-88
Thu Jul  2 10:58:19 2015	GX15	-86
Thu Jul  2 10:58:19 2015	J10i	-83
Thu Jul  2 10:58:19 2015	J10i	-80
Thu Jul  2 10:58:29 2015	J10i	-89
Thu Jul  2 10:58:29 2015	J10i	-82
Thu Jul  2 10:58:29 2015	J10i	-73
Thu Jul  2 10:58:29 2015	GX15	-87
Thu Jul  2 10:58:29 2015	J10i	-81
Thu Jul  2 10:58:29 2015	J10i	-82
Thu Jul  2 10:58:39 2015	J10i	-82
Thu Jul  2 10:58:39 2015	J10i	-79
Thu Jul  2 10:58:50 2015	J10i	-83
Thu Jul  2 10:58:50 2015	J10i	-81
Thu Jul  2 10:58:50 2015	J10i	-78
Thu Jul  2 10:58:50 2015	J10i	-83
Thu Jul  2 10:58:50 2015	J10i	-81
Thu Jul  2 10:58:50 2015	J10i	-79
Thu Jul  2 10:59:00 2015	J10i	-83
Thu Jul  2 10:59:00 2015	J10i	-81
Thu Jul  2 10:59:00 2015	J10i	-80
Thu Jul  2 10:59:00 2015	J10i	-72
Thu Jul  2 10:59:00 2015	J10i	-80
Thu Jul  2 10:59:00 2015	J10i	-81
Thu Jul  2 10:59:11 2015	GX15	-87
Thu Jul  2 10:59:11 2015	GX15	-90
Thu Jul  2 10:59:11 2015	GX15	-86
Thu Jul  2 10:59:11 2015	J10i	-82
Thu Jul  2 10:59:11 2015	J10i	-80
Thu Jul  2 10:59:11 2015	Manu ka Mac	-89
Thu Jul  2 10:59:11 2015	J10i	-84
Thu Jul  2 10:59:21 2015	J10i	-81
Thu Jul  2 10:59:21 2015	J10i	-82
Thu Jul  2 10:59:32 2015	J10i	-82
Thu Jul  2 10:59:42 2015	GX15	-84
Thu Jul  2 10:59:42 2015	J10i	-84
Thu Jul  2 10:59:42 2015	GX15	-90
Thu Jul  2 10:59:53 2015	J10i	-90
Thu Jul  2 10:59:53 2015	J10i	-82
Thu Jul  2 10:59:53 2015	J10i	-80
Thu Jul  2 10:59:53 2015	J10i	-82
Thu Jul  2 10:59:53 2015	J10i	-79
Thu Jul  2 10:59:53 2015	J10i	-81
Thu Jul  2 11:00:03 2015	J10i	-79
Thu Jul  2 11:00:03 2015	J10i	-77
Thu Jul  2 11:00:03 2015	edc	-90
Thu Jul  2 11:00:03 2015	J10i	-79
Thu Jul  2 11:00:03 2015	edc	-89
Thu Jul  2 11:00:03 2015	GX15	-87
Thu Jul  2 11:00:03 2015	J10i	-81
Thu Jul  2 11:00:03 2015	J10i	-82
Thu Jul  2 11:00:03 2015	J10i	-79
Thu Jul  2 11:00:03 2015	J10i	-71
Thu Jul  2 11:00:03 2015	J10i	-81
Thu Jul  2 11:00:03 2015	J10i	-80
Thu Jul  2 11:00:03 2015	J10i	-81
Thu Jul  2 11:00:03 2015	J10i	-83
Thu Jul  2 11:00:03 2015	J10i	-80
Thu Jul  2 11:00:03 2015	J10i	-79
Thu Jul  2 11:00:03 2015	J10i	-80
Thu Jul  2 11:00:14 2015	J10i	-81
Thu Jul  2 11:00:14 2015	J10i	-84
Thu Jul  2 11:00:24 2015	GX15	-86
Thu Jul  2 11:00:24 2015	edc	-90
Thu Jul  2 11:00:55 2015	J10i	-86
Thu Jul  2 11:00:55 2015	J10i	-83
Thu Jul  2 11:00:55 2015	J10i	-84
Thu Jul  2 11:01:06 2015	J10i	-80
Thu Jul  2 11:01:06 2015	J10i	-86
Thu Jul  2 11:01:06 2015	J10i	-82
Thu Jul  2 11:01:06 2015	J10i	-80
Thu Jul  2 11:01:06 2015	J10i	-71
Thu Jul  2 11:01:06 2015	J10i	-84
Thu Jul  2 11:01:06 2015	J10i	-89
Thu Jul  2 11:01:06 2015	J10i	-82
Thu Jul  2 11:01:06 2015	J10i	-81
Thu Jul  2 11:01:06 2015	J10i	-83
Thu Jul  2 11:01:16 2015	J10i	-81
Thu Jul  2 11:01:17 2015	J10i	-82
Thu Jul  2 11:01:17 2015	J10i	-77
Thu Jul  2 11:01:17 2015	J10i	-84
Thu Jul  2 11:01:17 2015	J10i	-89
Thu Jul  2 11:01:27 2015	J10i	-88
Thu Jul  2 11:01:27 2015	J10i	-82
Thu Jul  2 11:01:27 2015	J10i	-84
Thu Jul  2 11:01:27 2015	GX15	-88
Thu Jul  2 11:01:27 2015	J10i	-80
Thu Jul  2 11:01:38 2015	J10i	-83
Thu Jul  2 11:01:38 2015	J10i	-81
Thu Jul  2 11:01:38 2015	J10i	-73
Thu Jul  2 11:01:38 2015	J10i	-82
Thu Jul  2 11:01:38 2015	J10i	-71
Thu Jul  2 11:01:38 2015	J10i	-80
Thu Jul  2 11:01:38 2015	J10i	-84
Thu Jul  2 11:01:38 2015	J10i	-81
Thu Jul  2 11:01:48 2015	J10i	-83
Thu Jul  2 11:01:48 2015	J10i	-87
Thu Jul  2 11:01:58 2015	J10i	-81
Thu Jul  2 11:01:58 2015	J10i	-86
Thu Jul  2 11:01:59 2015	J10i	-70
Thu Jul  2 11:01:59 2015	J10i	-89
Thu Jul  2 11:01:59 2015	J10i	-81
Thu Jul  2 11:02:09 2015	J10i	-80
Thu Jul  2 11:02:09 2015	J10i	-81
Thu Jul  2 11:02:09 2015	J10i	-82
Thu Jul  2 11:02:09 2015	GX15	-87
Thu Jul  2 11:02:19 2015	J10i	-82
Thu Jul  2 11:02:19 2015	J10i	-81
Thu Jul  2 11:02:19 2015	J10i	-71
Thu Jul  2 11:02:19 2015	J10i	-81
Thu Jul  2 11:02:30 2015	J10i	-83
Thu Jul  2 11:02:30 2015	J10i	-80
Thu Jul  2 11:02:30 2015	J10i	-86
Thu Jul  2 11:02:30 2015	J10i	-70
Thu Jul  2 11:02:30 2015	J10i	-82
Thu Jul  2 11:02:30 2015	J10i	-81
Thu Jul  2 11:02:30 2015	GX15	-88
Thu Jul  2 11:02:30 2015	GX15	-86
Thu Jul  2 11:02:30 2015	J10i	-87
Thu Jul  2 11:02:30 2015	J10i	-79
Thu Jul  2 11:02:30 2015	J10i	-80
Thu Jul  2 11:02:40 2015	GX15	-88
Thu Jul  2 11:02:40 2015	J10i	-82
Thu Jul  2 11:02:40 2015	J10i	-80
Thu Jul  2 11:02:40 2015	J10i	-89
Thu Jul  2 11:02:40 2015	J10i	-80
Thu Jul  2 11:02:40 2015	J10i	-86
Thu Jul  2 11:02:51 2015	J10i	-79
Thu Jul  2 11:02:51 2015	J10i	-80
Thu Jul  2 11:02:51 2015	J10i	-78
Thu Jul  2 11:02:51 2015	J10i	-80
Thu Jul  2 11:02:51 2015	J10i	-81
Thu Jul  2 11:02:51 2015	J10i	-79
Thu Jul  2 11:02:51 2015	J10i	-80
Thu Jul  2 11:02:51 2015	J10i	-84
Thu Jul  2 11:02:51 2015	J10i	-81
Thu Jul  2 11:02:51 2015	J10i	-79
Thu Jul  2 11:02:51 2015	J10i	-84
Thu Jul  2 11:02:51 2015	J10i	-80
Thu Jul  2 11:02:51 2015	J10i	-72
Thu Jul  2 11:02:51 2015	J10i	-90
Thu Jul  2 11:03:12 2015	J10i	-81
Thu Jul  2 11:03:12 2015	J10i	-87
Thu Jul  2 11:03:12 2015	J10i	-80
Thu Jul  2 11:03:12 2015	J10i	-83
Thu Jul  2 11:03:12 2015	GX15	-92
Thu Jul  2 11:03:12 2015	J10i	-82
Thu Jul  2 11:03:12 2015	J10i	-81
Thu Jul  2 11:03:22 2015	J10i	-81
Thu Jul  2 11:03:22 2015	J10i	-80
Thu Jul  2 11:03:22 2015	GX15	-89
Thu Jul  2 11:03:33 2015	J10i	-80
Thu Jul  2 11:03:33 2015	J10i	-82
Thu Jul  2 11:03:33 2015	J10i	-81
Thu Jul  2 11:03:33 2015	J10i	-80
Thu Jul  2 11:03:33 2015	J10i	-84
Thu Jul  2 11:03:33 2015	J10i	-81
Thu Jul  2 11:03:33 2015	J10i	-75
Thu Jul  2 11:03:33 2015	J10i	-83
Thu Jul  2 11:03:33 2015	J10i	-75
Thu Jul  2 11:03:33 2015	J10i	-80
Thu Jul  2 11:03:43 2015	GX15	-86
Thu Jul  2 11:03:54 2015	J10i	-82
Thu Jul  2 11:03:54 2015	J10i	-83
Thu Jul  2 11:03:54 2015	J10i	-84
Thu Jul  2 11:03:54 2015	GX15	-89
Thu Jul  2 11:03:54 2015	GX15	-86
Thu Jul  2 11:03:54 2015	J10i	-89
Thu Jul  2 11:03:54 2015	J10i	-80
Thu Jul  2 11:03:54 2015	J10i	-82
Thu Jul  2 11:03:54 2015	GX15	-87
Thu Jul  2 11:03:54 2015	GX15	-84
Thu Jul  2 11:04:04 2015	GX15	-90
Thu Jul  2 11:04:04 2015	J10i	-81
Thu Jul  2 11:04:04 2015	J10i	-89
Thu Jul  2 11:04:04 2015	J10i	-81
Thu Jul  2 11:04:04 2015	GX15	-86
Thu Jul  2 11:04:04 2015	J10i	-82
Thu Jul  2 11:04:04 2015	J10i	-83
Thu Jul  2 11:04:04 2015	J10i	-84
Thu Jul  2 11:04:04 2015	J10i	-80
Thu Jul  2 11:04:04 2015	J10i	-83
Thu Jul  2 11:04:15 2015	J10i	-81
Thu Jul  2 11:04:15 2015	J10i	-80
Thu Jul  2 11:04:15 2015	J10i	-77
Thu Jul  2 11:04:15 2015	J10i	-78
Thu Jul  2 11:04:15 2015	GX15	-87
Thu Jul  2 11:04:15 2015	J10i	-83
Thu Jul  2 11:04:15 2015	J10i	-80
Thu Jul  2 11:04:25 2015	J10i	-83
Thu Jul  2 11:04:25 2015	J10i	-80
Thu Jul  2 11:04:25 2015	J10i	-79
Thu Jul  2 11:04:36 2015	J10i	-80
Thu Jul  2 11:04:36 2015	J10i	-83
Thu Jul  2 11:04:36 2015	J10i	-81
Thu Jul  2 11:04:36 2015	J10i	-88
Thu Jul  2 11:04:36 2015	J10i	-85
Thu Jul  2 11:04:36 2015	J10i	-80
Thu Jul  2 11:04:36 2015	J10i	-89
Thu Jul  2 11:04:36 2015	J10i	-80
Thu Jul  2 11:04:36 2015	J10i	-82
Thu Jul  2 11:04:46 2015	J10i	-85
Thu Jul  2 11:04:46 2015	J10i	-78
Thu Jul  2 11:04:46 2015	J10i	-84
Thu Jul  2 11:04:46 2015	J10i	-85
Thu Jul  2 11:04:46 2015	J10i	-82
Thu Jul  2 11:04:46 2015	J10i	-81
Thu Jul  2 11:04:46 2015	J10i	-80
Thu Jul  2 11:04:46 2015	J10i	-81
Thu Jul  2 11:04:46 2015	J10i	-89
Thu Jul  2 11:04:46 2015	J10i	-77
Thu Jul  2 11:04:46 2015	J10i	-79
Thu Jul  2 11:04:57 2015	J10i	-90
Thu Jul  2 11:04:57 2015	J10i	-80
Thu Jul  2 11:04:57 2015	J10i	-78
Thu Jul  2 11:04:57 2015	J10i	-82
Thu Jul  2 11:04:57 2015	J10i	-83
Thu Jul  2 11:04:57 2015	J10i	-80
Thu Jul  2 11:04:57 2015	J10i	-76
Thu Jul  2 11:04:57 2015	J10i	-81
Thu Jul  2 11:05:07 2015	J10i	-81
Thu Jul  2 11:05:07 2015	J10i	-78
Thu Jul  2 11:05:07 2015	J10i	-80
Thu Jul  2 11:05:17 2015	J10i	-87
Thu Jul  2 11:05:17 2015	J10i	-83
Thu Jul  2 11:05:17 2015	J10i	-81
Thu Jul  2 11:05:28 2015	J10i	-83
Thu Jul  2 11:05:28 2015	J10i	-87
Thu Jul  2 11:05:28 2015	J10i	-90
Thu Jul  2 11:05:28 2015	J10i	-81
Thu Jul  2 11:05:28 2015	J10i	-84
Thu Jul  2 11:05:28 2015	J10i	-82
Thu Jul  2 11:05:38 2015	GX15	-87
Thu Jul  2 11:05:38 2015	J10i	-81
Thu Jul  2 11:05:38 2015	J10i	-83
Thu Jul  2 11:05:38 2015	J10i	-82
Thu Jul  2 11:05:38 2015	J10i	-83
Thu Jul  2 11:05:49 2015	J10i	-82
Thu Jul  2 11:05:49 2015	J10i	-81
Thu Jul  2 11:05:49 2015	J10i	-83
Thu Jul  2 11:05:49 2015	J10i	-82
Thu Jul  2 11:05:49 2015	GX15	-83
Thu Jul  2 11:05:49 2015	J10i	-88
Thu Jul  2 11:05:49 2015	J10i	-83
Thu Jul  2 11:05:49 2015	J10i	-80
Thu Jul  2 11:05:59 2015	J10i	-82
Thu Jul  2 11:05:59 2015	J10i	-85
Thu Jul  2 11:06:10 2015	J10i	-89
Thu Jul  2 11:06:10 2015	J10i	-81
Thu Jul  2 11:06:10 2015	J10i	-82
Thu Jul  2 11:06:10 2015	J10i	-85
Thu Jul  2 11:06:10 2015	J10i	-82
Thu Jul  2 11:06:10 2015	J10i	-80
Thu Jul  2 11:06:20 2015	J10i	-80
Thu Jul  2 11:06:20 2015	J10i	-83
Thu Jul  2 11:06:20 2015	J10i	-72
Thu Jul  2 11:06:20 2015	J10i	-80
Thu Jul  2 11:06:31 2015	J10i	-84
Thu Jul  2 11:06:31 2015	J10i	-82
Thu Jul  2 11:06:31 2015	J10i	-91
Thu Jul  2 11:06:31 2015	J10i	-78
Thu Jul  2 11:06:31 2015	J10i	-90
Thu Jul  2 11:06:31 2015	J10i	-81
Thu Jul  2 11:06:31 2015	J10i	-79
Thu Jul  2 11:06:31 2015	J10i	-82
Thu Jul  2 11:06:41 2015	J10i	-82
Thu Jul  2 11:06:41 2015	GX15	-90
Thu Jul  2 11:06:41 2015	J10i	-71
Thu Jul  2 11:06:41 2015	J10i	-80
Thu Jul  2 11:06:41 2015	J10i	-87
Thu Jul  2 11:06:41 2015	J10i	-90
Thu Jul  2 11:06:41 2015	J10i	-79
Thu Jul  2 11:06:41 2015	J10i	-85
Thu Jul  2 11:06:41 2015	J10i	-81
Thu Jul  2 11:06:41 2015	J10i	-82
Thu Jul  2 11:06:41 2015	GX15	-89
Thu Jul  2 11:06:41 2015	J10i	-80
Thu Jul  2 11:06:52 2015	GX15	-86
Thu Jul  2 11:06:52 2015	GX15	-89
Thu Jul  2 11:06:52 2015	J10i	-85
Thu Jul  2 11:06:52 2015	J10i	-83
Thu Jul  2 11:06:52 2015	J10i	-87
Thu Jul  2 11:06:52 2015	J10i	-85
Thu Jul  2 11:06:52 2015	J10i	-84
Thu Jul  2 11:06:52 2015	J10i	-85
Thu Jul  2 11:07:02 2015	J10i	-84
Thu Jul  2 11:07:02 2015	J10i	-85
Thu Jul  2 11:07:02 2015	J10i	-81
Thu Jul  2 11:07:02 2015	J10i	-85
Thu Jul  2 11:07:02 2015	J10i	-82
Thu Jul  2 11:07:02 2015	J10i	-83
Thu Jul  2 11:07:02 2015	J10i	-81
Thu Jul  2 11:07:02 2015	J10i	-83
Thu Jul  2 11:07:13 2015	J10i	-83
Thu Jul  2 11:07:13 2015	J10i	-85
Thu Jul  2 11:07:13 2015	J10i	-80
Thu Jul  2 11:07:13 2015	J10i	-85
Thu Jul  2 11:07:13 2015	GX15	-88
Thu Jul  2 11:07:13 2015	J10i	-81
Thu Jul  2 11:07:13 2015	J10i	-88
Thu Jul  2 11:07:23 2015	J10i	-82
Thu Jul  2 11:07:23 2015	J10i	-89
Thu Jul  2 11:07:23 2015	J10i	-81
Thu Jul  2 11:07:23 2015	J10i	-91
Thu Jul  2 11:07:23 2015	GX15	-92
Thu Jul  2 11:07:23 2015	J10i	-82
Thu Jul  2 11:07:23 2015	J10i	-80
Thu Jul  2 11:07:23 2015	J10i	-82
Thu Jul  2 11:07:23 2015	J10i	-90
Thu Jul  2 11:07:34 2015	J10i	-84
Thu Jul  2 11:07:34 2015	J10i	-80
Thu Jul  2 11:07:34 2015	GX15	-85
Thu Jul  2 11:07:34 2015	J10i	-81
Thu Jul  2 11:07:34 2015	J10i	-85
Thu Jul  2 11:07:34 2015	J10i	-78
Thu Jul  2 11:07:34 2015	J10i	-89
Thu Jul  2 11:07:34 2015	J10i	-82
Thu Jul  2 11:07:34 2015	J10i	-81
Thu Jul  2 11:07:44 2015	J10i	-85
Thu Jul  2 11:07:44 2015	J10i	-82
Thu Jul  2 11:07:44 2015	J10i	-84
Thu Jul  2 11:07:44 2015	J10i	-81
Thu Jul  2 11:07:44 2015	GX15	-90
Thu Jul  2 11:07:44 2015	J10i	-84
Thu Jul  2 11:07:44 2015	J10i	-82
Thu Jul  2 11:07:44 2015	J10i	-84
Thu Jul  2 11:07:44 2015	J10i	-80
Thu Jul  2 11:07:44 2015	J10i	-81
Thu Jul  2 11:07:44 2015	GX15	-84
Thu Jul  2 11:07:44 2015	GX15	-81
Thu Jul  2 11:07:55 2015	J10i	-85
Thu Jul  2 11:07:55 2015	GX15	-84
Thu Jul  2 11:07:55 2015	GX15	-85
Thu Jul  2 11:07:55 2015	J10i	-82
Thu Jul  2 11:07:55 2015	GX15	-82
Thu Jul  2 11:07:55 2015	GX15	-83
Thu Jul  2 11:07:55 2015	J10i	-83
Thu Jul  2 11:07:55 2015	J10i	-81
Thu Jul  2 11:07:55 2015	GX15	-85
Thu Jul  2 11:07:55 2015	J10i	-86
Thu Jul  2 11:08:05 2015	J10i	-87
Thu Jul  2 11:08:05 2015	J10i	-84
Thu Jul  2 11:08:05 2015	J10i	-90
Thu Jul  2 11:08:05 2015	J10i	-86
Thu Jul  2 11:08:05 2015	GX15	-85
Thu Jul  2 11:08:05 2015	J10i	-89
Thu Jul  2 11:08:05 2015	J10i	-83
Thu Jul  2 11:08:05 2015	J10i	-81
Thu Jul  2 11:08:16 2015	J10i	-89
Thu Jul  2 11:08:16 2015	J10i	-88
Thu Jul  2 11:08:16 2015	J10i	-92
Thu Jul  2 11:08:16 2015	J10i	-88
Thu Jul  2 11:08:16 2015	J10i	-78
Thu Jul  2 11:08:16 2015	J10i	-84
Thu Jul  2 11:08:16 2015	J10i	-77
Thu Jul  2 11:08:16 2015	J10i	-84
Thu Jul  2 11:08:16 2015	J10i	-79
Thu Jul  2 11:08:16 2015	J10i	-74
Thu Jul  2 11:08:16 2015	GX15	-84
Thu Jul  2 11:08:16 2015	GX15	-88
Thu Jul  2 11:08:26 2015	J10i	-85
Thu Jul  2 11:08:26 2015	J10i	-79
Thu Jul  2 11:08:26 2015	J10i	-87
Thu Jul  2 11:08:26 2015	J10i	-80
Thu Jul  2 11:08:26 2015	J10i	-78
Thu Jul  2 11:08:26 2015	J10i	-79
Thu Jul  2 11:08:26 2015	J10i	-85
Thu Jul  2 11:08:26 2015	GX15	-87
Thu Jul  2 11:08:26 2015	GX15	-89
Thu Jul  2 11:08:37 2015	J10i	-79
Thu Jul  2 11:08:37 2015	GX15	-88
Thu Jul  2 11:08:37 2015	J10i	-81
Thu Jul  2 11:08:37 2015	GX15	-85
Thu Jul  2 11:08:37 2015	J10i	-85
Thu Jul  2 11:08:37 2015	J10i	-82
Thu Jul  2 11:08:37 2015	J10i	-87
Thu Jul  2 11:08:37 2015	J10i	-83
Thu Jul  2 11:08:37 2015	J10i	-88
Thu Jul  2 11:08:37 2015	J10i	-84
Thu Jul  2 11:08:37 2015	J10i	-85
Thu Jul  2 11:08:37 2015	J10i	-84
Thu Jul  2 11:08:37 2015	J10i	-89
Thu Jul  2 11:08:37 2015	J10i	-84
Thu Jul  2 11:08:47 2015	J10i	-84
Thu Jul  2 11:08:47 2015	J10i	-86
Thu Jul  2 11:08:47 2015	J10i	-78
Thu Jul  2 11:08:47 2015	J10i	-82
Thu Jul  2 11:08:47 2015	J10i	-90
Thu Jul  2 11:08:47 2015	GX15	-86
Thu Jul  2 11:08:58 2015	J10i	-81
Thu Jul  2 11:08:58 2015	J10i	-89
Thu Jul  2 11:08:58 2015	J10i	-79
Thu Jul  2 11:08:58 2015	J10i	-81
Thu Jul  2 11:08:58 2015	J10i	-83
Thu Jul  2 11:09:08 2015	J10i	-81
Thu Jul  2 11:09:08 2015	GX15	-84
Thu Jul  2 11:09:08 2015	J10i	-90
Thu Jul  2 11:09:08 2015	J10i	-85
Thu Jul  2 11:09:08 2015	J10i	-83
Thu Jul  2 11:09:08 2015	J10i	-90
Thu Jul  2 11:09:08 2015	J10i	-81
Thu Jul  2 11:09:19 2015	J10i	-80
Thu Jul  2 11:09:19 2015	J10i	-84
Thu Jul  2 11:09:19 2015	J10i	-79
Thu Jul  2 11:09:19 2015	J10i	-85
Thu Jul  2 11:09:19 2015	J10i	-80
Thu Jul  2 11:09:19 2015	GX15	-87
Thu Jul  2 11:09:19 2015	GX15	-82
Thu Jul  2 11:09:19 2015	GX15	-84
Thu Jul  2 11:09:19 2015	J10i	-83
Thu Jul  2 11:09:19 2015	J10i	-84
Thu Jul  2 11:09:19 2015	J10i	-79
Thu Jul  2 11:09:19 2015	GX15	-83
Thu Jul  2 11:09:29 2015	J10i	-79
Thu Jul  2 11:09:29 2015	J10i	-80
Thu Jul  2 11:09:29 2015	J10i	-90
Thu Jul  2 11:09:29 2015	J10i	-80
Thu Jul  2 11:09:29 2015	J10i	-85
Thu Jul  2 11:09:29 2015	J10i	-80
Thu Jul  2 11:09:29 2015	J10i	-82
Thu Jul  2 11:09:29 2015	J10i	-80
Thu Jul  2 11:09:29 2015	J10i	-84
Thu Jul  2 11:09:29 2015	J10i	-81
Thu Jul  2 11:09:29 2015	GX15	-86
Thu Jul  2 11:09:29 2015	GX15	-85
Thu Jul  2 11:09:29 2015	J10i	-80
Thu Jul  2 11:09:29 2015	J10i	-84
Thu Jul  2 11:09:40 2015	GX15	-87
Thu Jul  2 11:09:40 2015	J10i	-91
Thu Jul  2 11:09:40 2015	J10i	-80
Thu Jul  2 11:09:40 2015	J10i	-88
Thu Jul  2 11:09:40 2015	J10i	-78
Thu Jul  2 11:09:40 2015	GX15	-85
Thu Jul  2 11:09:40 2015	GX15	-86
Thu Jul  2 11:09:40 2015	GX15	-88
Thu Jul  2 11:09:40 2015	J10i	-80
Thu Jul  2 11:09:40 2015	J10i	-78
Thu Jul  2 11:09:40 2015	J10i	-85
Thu Jul  2 11:09:40 2015	J10i	-83
Thu Jul  2 11:09:40 2015	GX15	-85
Thu Jul  2 11:09:40 2015	GX15	-87
Thu Jul  2 11:09:50 2015	J10i	-78
Thu Jul  2 11:09:50 2015	J10i	-83
Thu Jul  2 11:09:50 2015	J10i	-80
Thu Jul  2 11:09:50 2015	GX15	-85
Thu Jul  2 11:09:50 2015	GX15	-88
Thu Jul  2 11:09:50 2015	GX15	-87
Thu Jul  2 11:09:50 2015	J10i	-83
Thu Jul  2 11:10:01 2015	J10i	-82
Thu Jul  2 11:10:01 2015	GX15	-88
Thu Jul  2 11:10:01 2015	J10i	-85
Thu Jul  2 11:10:01 2015	J10i	-83
Thu Jul  2 11:10:01 2015	J10i	-84
Thu Jul  2 11:10:01 2015	GX15	-84
Thu Jul  2 11:10:01 2015	J10i	-86
Thu Jul  2 11:10:01 2015	J10i	-82
Thu Jul  2 11:10:01 2015	J10i	-84
Thu Jul  2 11:10:11 2015	J10i	-83
Thu Jul  2 11:10:11 2015	J10i	-92
Thu Jul  2 11:10:11 2015	GX15	-83
Thu Jul  2 11:10:11 2015	J10i	-80
Thu Jul  2 11:10:21 2015	J10i	-79
Thu Jul  2 11:10:21 2015	J10i	-86
Thu Jul  2 11:10:21 2015	J10i	-82
Thu Jul  2 11:10:21 2015	GX15	-82
Thu Jul  2 11:10:21 2015	J10i	-81
Thu Jul  2 11:10:21 2015	J10i	-84
Thu Jul  2 11:10:21 2015	J10i	-81
Thu Jul  2 11:10:32 2015	J10i	-82
Thu Jul  2 11:10:32 2015	J10i	-80
Thu Jul  2 11:10:32 2015	J10i	-82
Thu Jul  2 11:10:32 2015	GX15	-87
Thu Jul  2 11:10:42 2015	J10i	-82
Thu Jul  2 11:10:42 2015	J10i	-83
Thu Jul  2 11:10:42 2015	J10i	-82
Thu Jul  2 11:10:42 2015	J10i	-81
Thu Jul  2 11:10:42 2015	J10i	-82
Thu Jul  2 11:10:42 2015	J10i	-81
Thu Jul  2 11:10:53 2015	GX15	-81
Thu Jul  2 11:10:53 2015	GX15	-88
Thu Jul  2 11:10:53 2015	GX15	-82
Thu Jul  2 11:10:53 2015	J10i	-83
Thu Jul  2 11:11:03 2015	GX15	-81
Thu Jul  2 11:11:03 2015	J10i	-84
Thu Jul  2 11:11:03 2015	J10i	-83
Thu Jul  2 11:11:14 2015	J10i	-84
Thu Jul  2 11:11:14 2015	J10i	-82
Thu Jul  2 11:11:14 2015	GX15	-79
Thu Jul  2 11:11:14 2015	J10i	-80
Thu Jul  2 11:11:24 2015	J10i	-82
Thu Jul  2 11:11:24 2015	GX15	-85
Thu Jul  2 11:11:24 2015	J10i	-87
Thu Jul  2 11:11:24 2015	J10i	-83
Thu Jul  2 11:11:24 2015	GX15	-82
Thu Jul  2 11:11:35 2015	J10i	-91
Thu Jul  2 11:11:35 2015	J10i	-84
Thu Jul  2 11:11:35 2015	J10i	-78
Thu Jul  2 11:11:35 2015	J10i	-76
Thu Jul  2 11:11:35 2015	J10i	-83
Thu Jul  2 11:11:45 2015	J10i	-84
Thu Jul  2 11:11:45 2015	GX15	-84
Thu Jul  2 11:11:45 2015	GX15	-83
Thu Jul  2 11:11:45 2015	edc	-90
Thu Jul  2 11:11:45 2015	J10i	-85
Thu Jul  2 11:11:45 2015	J10i	-80
Thu Jul  2 11:11:45 2015	J10i	-74
Thu Jul  2 11:11:45 2015	GX15	-90
Thu Jul  2 11:11:45 2015	J10i	-84
Thu Jul  2 11:11:56 2015	GX15	-81
Thu Jul  2 11:11:56 2015	GX15	-85
Thu Jul  2 11:11:56 2015	J10i	-86
Thu Jul  2 11:11:56 2015	GX15	-86
Thu Jul  2 11:11:56 2015	GX15	-84
Thu Jul  2 11:11:56 2015	J10i	-82
Thu Jul  2 11:11:56 2015	GX15	-87
Thu Jul  2 11:12:06 2015	J10i	-85
Thu Jul  2 11:12:06 2015	J10i	-86
Thu Jul  2 11:12:06 2015	J10i	-85
Thu Jul  2 11:12:06 2015	J10i	-88
Thu Jul  2 11:12:06 2015	GX15	-86
Thu Jul  2 11:12:06 2015	GX15	-83
Thu Jul  2 11:12:17 2015	GX15	-83
Thu Jul  2 11:12:17 2015	J10i	-83
