Date	Device	Signal
Thu Jul  2 09:53:08 2015	K610i	-68
Thu Jul  2 09:53:18 2015	K610i	-72
Thu Jul  2 09:53:28 2015	K610i	-71
Thu Jul  2 09:53:39 2015	J10i	-72
Thu Jul  2 09:53:39 2015	J10i	-69
Thu Jul  2 09:53:49 2015	J10i	-71
Thu Jul  2 09:53:59 2015	J10i	-68
Thu Jul  2 09:54:10 2015	K610i	-70
Thu Jul  2 09:54:20 2015	K610i	-71
Thu Jul  2 09:54:30 2015	K610i	-72
Thu Jul  2 09:54:40 2015	J10i	-72
Thu Jul  2 09:54:40 2015	K610i	-67
Thu Jul  2 09:54:51 2015	K610i	-73
Thu Jul  2 09:55:01 2015	J10i	-78
Thu Jul  2 09:55:11 2015	J10i	-71
Thu Jul  2 09:55:11 2015	K610i	-68
Thu Jul  2 09:55:22 2015	J10i	-66
Thu Jul  2 09:55:22 2015	K610i	-74
Thu Jul  2 09:55:32 2015	edc	-75
Thu Jul  2 09:55:32 2015	J10i	-70
Thu Jul  2 09:55:32 2015	K610i	-73
Thu Jul  2 09:55:42 2015	K610i	-71
Thu Jul  2 09:55:42 2015	J10i	-71
Thu Jul  2 09:55:53 2015	edc	-73
Thu Jul  2 09:55:53 2015	K610i	-68
Thu Jul  2 09:56:03 2015	edc	-73
Thu Jul  2 09:56:03 2015	K610i	-68
Thu Jul  2 09:56:03 2015	J10i	-67
Thu Jul  2 09:56:13 2015	J10i	-74
Thu Jul  2 09:56:24 2015	edc	-72
Thu Jul  2 09:56:24 2015	J10i	-68
Thu Jul  2 09:56:24 2015	J10i	-70
Thu Jul  2 09:56:34 2015	J10i	-68
Thu Jul  2 09:56:34 2015	K610i	-67
Thu Jul  2 09:56:44 2015	J10i	-70
Thu Jul  2 09:56:55 2015	edc	-73
Thu Jul  2 09:56:55 2015	K610i	-70
Thu Jul  2 09:57:05 2015	K610i	-66
Thu Jul  2 09:57:15 2015	K610i	-69
Thu Jul  2 09:57:15 2015	J10i	-67
Thu Jul  2 09:57:26 2015	K610i	-67
Thu Jul  2 09:57:26 2015	J10i	-67
Thu Jul  2 09:57:36 2015	edc	-73
Thu Jul  2 09:57:36 2015	J10i	-72
Thu Jul  2 09:57:46 2015	K610i	-69
Thu Jul  2 09:57:56 2015	J10i	-68
Thu Jul  2 09:58:07 2015	J10i	-66
Thu Jul  2 09:58:07 2015	K610i	-72
Thu Jul  2 09:58:17 2015	J10i	-71
Thu Jul  2 09:58:17 2015	Manu ka Mac	-78
Thu Jul  2 09:58:27 2015	J10i	-67
Thu Jul  2 09:58:27 2015	K610i	-67
Thu Jul  2 09:58:38 2015	Manu ka Mac	-65
Thu Jul  2 09:58:38 2015	J10i	-68
Thu Jul  2 09:58:48 2015	edc	-77
Thu Jul  2 09:58:48 2015	Manu ka Mac	-80
Thu Jul  2 09:58:48 2015	Manu ka Mac	-74
Thu Jul  2 09:58:48 2015	J10i	-66
Thu Jul  2 09:58:48 2015	J10i	-70
Thu Jul  2 09:58:58 2015	edc	-80
Thu Jul  2 09:58:58 2015	J10i	-67
Thu Jul  2 09:58:58 2015	K610i	-70
Thu Jul  2 09:59:09 2015	J10i	-70
Thu Jul  2 09:59:09 2015	K610i	-69
Thu Jul  2 09:59:09 2015	Manu ka Mac	-79
Thu Jul  2 09:59:09 2015	Manu ka Mac	-78
Thu Jul  2 09:59:19 2015	J10i	-68
Thu Jul  2 09:59:29 2015	J10i	-68
Thu Jul  2 09:59:29 2015	K610i	-67
Thu Jul  2 09:59:40 2015	J10i	-65
Thu Jul  2 09:59:50 2015	K610i	-69
Thu Jul  2 10:00:00 2015	J10i	-66
Thu Jul  2 10:00:00 2015	K610i	-70
Thu Jul  2 10:00:11 2015	K610i	-71
Thu Jul  2 10:00:11 2015	J10i	-68
Thu Jul  2 10:00:11 2015	Manu ka Mac	-80
Thu Jul  2 10:00:21 2015	J10i	-66
Thu Jul  2 10:00:31 2015	J10i	-69
Thu Jul  2 10:00:31 2015	K610i	-71
Thu Jul  2 10:00:42 2015	K610i	-72
Thu Jul  2 10:00:42 2015	J10i	-71
Thu Jul  2 10:00:52 2015	edc	-71
Thu Jul  2 10:00:52 2015	J10i	-65
Thu Jul  2 10:01:02 2015	J10i	-70
Thu Jul  2 10:01:13 2015	edc	-73
Thu Jul  2 10:01:13 2015	J10i	-74
Thu Jul  2 10:01:13 2015	Manu ka Mac	-79
Thu Jul  2 10:01:23 2015	Manu ka Mac	-79
Thu Jul  2 10:01:23 2015	J10i	-72
Thu Jul  2 10:01:23 2015	K610i	-68
Thu Jul  2 10:01:33 2015	Manu ka Mac	-82
Thu Jul  2 10:01:33 2015	J10i	-67
Thu Jul  2 10:01:33 2015	K610i	-70
Thu Jul  2 10:01:33 2015	edc	-72
Thu Jul  2 10:01:43 2015	J10i	-69
Thu Jul  2 10:01:43 2015	edc	-74
Thu Jul  2 10:01:54 2015	J10i	-70
Thu Jul  2 10:01:54 2015	edc	-71
Thu Jul  2 10:02:04 2015	J10i	-67
Thu Jul  2 10:02:04 2015	J10i	-73
Thu Jul  2 10:02:14 2015	J10i	-71
Thu Jul  2 10:02:14 2015	K610i	-71
Thu Jul  2 10:02:25 2015	J10i	-64
Thu Jul  2 10:02:25 2015	K610i	-69
Thu Jul  2 10:02:35 2015	K610i	-68
Thu Jul  2 10:02:35 2015	J10i	-66
Thu Jul  2 10:02:45 2015	K610i	-69
Thu Jul  2 10:02:56 2015	K610i	-71
Thu Jul  2 10:02:56 2015	J10i	-67
Thu Jul  2 10:02:56 2015	Manu ka Mac	-79
Thu Jul  2 10:03:06 2015	K610i	-72
Thu Jul  2 10:03:06 2015	edc	-71
Thu Jul  2 10:03:16 2015	K610i	-68
Thu Jul  2 10:03:27 2015	K610i	-72
Thu Jul  2 10:03:27 2015	J10i	-67
Thu Jul  2 10:03:37 2015	edc	-83
Thu Jul  2 10:03:37 2015	J10i	-66
Thu Jul  2 10:03:47 2015	J10i	-67
Thu Jul  2 10:03:58 2015	edc	-72
Thu Jul  2 10:03:58 2015	K610i	-72
Thu Jul  2 10:04:08 2015	edc	-73
Thu Jul  2 10:04:08 2015	K610i	-69
Thu Jul  2 10:04:08 2015	J10i	-71
Thu Jul  2 10:04:18 2015	J10i	-70
Thu Jul  2 10:04:18 2015	K610i	-74
Thu Jul  2 10:04:18 2015	edc	-77
Thu Jul  2 10:04:18 2015	edc	-72
Thu Jul  2 10:04:29 2015	edc	-72
Thu Jul  2 10:04:29 2015	K610i	-72
Thu Jul  2 10:04:29 2015	J10i	-67
Thu Jul  2 10:04:39 2015	J10i	-66
Thu Jul  2 10:04:39 2015	K610i	-71
Thu Jul  2 10:04:49 2015	J10i	-69
Thu Jul  2 10:04:49 2015	K610i	-75
Thu Jul  2 10:04:59 2015	J10i	-65
Thu Jul  2 10:05:10 2015	J10i	-70
Thu Jul  2 10:05:20 2015	J10i	-66
Thu Jul  2 10:05:20 2015	K610i	-69
Thu Jul  2 10:05:20 2015	edc	-73
Thu Jul  2 10:05:20 2015	edc	-79
Thu Jul  2 10:05:30 2015	J10i	-70
Thu Jul  2 10:05:30 2015	K610i	-69
Thu Jul  2 10:05:30 2015	edc	-72
Thu Jul  2 10:05:41 2015	K610i	-72
Thu Jul  2 10:05:51 2015	edc	-75
Thu Jul  2 10:05:51 2015	J10i	-67
Thu Jul  2 10:05:51 2015	K610i	-70
Thu Jul  2 10:06:01 2015	J10i	-66
Thu Jul  2 10:06:01 2015	K610i	-68
Thu Jul  2 10:06:12 2015	J10i	-79
Thu Jul  2 10:06:12 2015	J10i	-70
Thu Jul  2 10:06:12 2015	edc	-73
Thu Jul  2 10:06:12 2015	Manu ka Mac	-79
Thu Jul  2 10:06:22 2015	edc	-68
Thu Jul  2 10:06:22 2015	K610i	-71
Thu Jul  2 10:06:32 2015	J10i	-73
Thu Jul  2 10:06:32 2015	Manu ka Mac	-83
Thu Jul  2 10:06:32 2015	K610i	-69
Thu Jul  2 10:06:43 2015	J10i	-66
Thu Jul  2 10:06:43 2015	edc	-72
Thu Jul  2 10:06:43 2015	K610i	-67
Thu Jul  2 10:06:53 2015	J10i	-67
Thu Jul  2 10:07:03 2015	J10i	-68
Thu Jul  2 10:07:03 2015	edc	-73
Thu Jul  2 10:07:03 2015	K610i	-71
Thu Jul  2 10:07:14 2015	J10i	-64
Thu Jul  2 10:07:14 2015	K610i	-71
Thu Jul  2 10:07:24 2015	edc	-72
Thu Jul  2 10:07:24 2015	K610i	-70
Thu Jul  2 10:07:34 2015	Manu ka Mac	-79
Thu Jul  2 10:07:34 2015	J10i	-72
Thu Jul  2 10:07:34 2015	K610i	-69
Thu Jul  2 10:07:45 2015	Manu ka Mac	-78
Thu Jul  2 10:07:45 2015	J10i	-67
Thu Jul  2 10:07:45 2015	K610i	-72
Thu Jul  2 10:07:55 2015	J10i	-67
Thu Jul  2 10:07:55 2015	edc	-78
Thu Jul  2 10:07:55 2015	K610i	-72
Thu Jul  2 10:07:55 2015	edc	-72
Thu Jul  2 10:08:05 2015	J10i	-66
Thu Jul  2 10:08:05 2015	Manu ka Mac	-79
Thu Jul  2 10:08:05 2015	K610i	-70
Thu Jul  2 10:08:05 2015	edc	-80
Thu Jul  2 10:08:15 2015	J10i	-68
Thu Jul  2 10:08:15 2015	J10i	-69
Thu Jul  2 10:08:15 2015	edc	-71
Thu Jul  2 10:08:26 2015	K610i	-70
Thu Jul  2 10:08:26 2015	J10i	-70
Thu Jul  2 10:08:26 2015	Manu ka Mac	-79
Thu Jul  2 10:08:36 2015	J10i	-68
Thu Jul  2 10:08:36 2015	K610i	-68
Thu Jul  2 10:08:46 2015	edc	-72
Thu Jul  2 10:08:46 2015	K610i	-68
Thu Jul  2 10:08:46 2015	J10i	-66
Thu Jul  2 10:08:57 2015	J10i	-67
Thu Jul  2 10:09:07 2015	K610i	-73
Thu Jul  2 10:09:07 2015	edc	-72
Thu Jul  2 10:09:17 2015	K610i	-72
Thu Jul  2 10:09:17 2015	Manu ka Mac	-82
Thu Jul  2 10:09:28 2015	K610i	-76
Thu Jul  2 10:09:28 2015	J10i	-70
Thu Jul  2 10:09:38 2015	J10i	-71
Thu Jul  2 10:09:38 2015	K610i	-71
Thu Jul  2 10:09:48 2015	Manu ka Mac	-80
Thu Jul  2 10:09:48 2015	K610i	-73
Thu Jul  2 10:09:48 2015	edc	-77
Thu Jul  2 10:09:48 2015	edc	-78
Thu Jul  2 10:09:59 2015	edc	-71
Thu Jul  2 10:09:59 2015	edc	-72
Thu Jul  2 10:09:59 2015	J10i	-67
Thu Jul  2 10:10:09 2015	J10i	-67
Thu Jul  2 10:10:09 2015	K610i	-70
Thu Jul  2 10:10:19 2015	edc	-78
Thu Jul  2 10:10:19 2015	J10i	-72
Thu Jul  2 10:10:30 2015	J10i	-70
Thu Jul  2 10:10:30 2015	J10i	-71
Thu Jul  2 10:10:30 2015	K610i	-73
Thu Jul  2 10:10:40 2015	edc	-77
Thu Jul  2 10:10:40 2015	K610i	-73
Thu Jul  2 10:10:50 2015	J10i	-68
Thu Jul  2 10:10:50 2015	K610i	-72
Thu Jul  2 10:11:01 2015	J10i	-68
Thu Jul  2 10:11:11 2015	Manu ka Mac	-79
Thu Jul  2 10:11:11 2015	J10i	-68
Thu Jul  2 10:11:11 2015	K610i	-72
Thu Jul  2 10:11:11 2015	edc	-78
Thu Jul  2 10:11:21 2015	K610i	-69
Thu Jul  2 10:11:31 2015	J10i	-68
Thu Jul  2 10:11:31 2015	K610i	-70
Thu Jul  2 10:11:42 2015	K610i	-68
Thu Jul  2 10:11:42 2015	J10i	-67
Thu Jul  2 10:11:42 2015	Manu ka Mac	-77
Thu Jul  2 10:11:42 2015	edc	-69
Thu Jul  2 10:11:52 2015	K610i	-69
Thu Jul  2 10:11:52 2015	J10i	-72
Thu Jul  2 10:12:02 2015	K610i	-69
Thu Jul  2 10:12:02 2015	J10i	-70
Thu Jul  2 10:12:13 2015	edc	-70
Thu Jul  2 10:12:13 2015	J10i	-70
Thu Jul  2 10:12:23 2015	K610i	-69
Thu Jul  2 10:12:33 2015	J10i	-69
Thu Jul  2 10:12:44 2015	J10i	-71
Thu Jul  2 10:12:44 2015	edc	-71
Thu Jul  2 10:12:44 2015	edc	-70
Thu Jul  2 10:12:54 2015	J10i	-67
Thu Jul  2 10:13:04 2015	J10i	-70
Thu Jul  2 10:13:15 2015	K610i	-71
Thu Jul  2 10:13:15 2015	J10i	-67
Thu Jul  2 10:13:25 2015	J10i	-67
Thu Jul  2 10:13:25 2015	K610i	-68
Thu Jul  2 10:13:35 2015	K610i	-67
Thu Jul  2 10:13:35 2015	edc	-73
Thu Jul  2 10:13:46 2015	K610i	-66
Thu Jul  2 10:13:46 2015	J10i	-67
Thu Jul  2 10:13:56 2015	Manu ka Mac	-74
Thu Jul  2 10:13:56 2015	K610i	-71
Thu Jul  2 10:13:56 2015	J10i	-68
Thu Jul  2 10:14:06 2015	J10i	-67
Thu Jul  2 10:14:06 2015	Manu ka Mac	-72
Thu Jul  2 10:14:17 2015	Manu ka Mac	-72
Thu Jul  2 10:14:17 2015	edc	-70
Thu Jul  2 10:14:17 2015	J10i	-75
Thu Jul  2 10:14:17 2015	K610i	-66
Thu Jul  2 10:14:27 2015	edc	-70
Thu Jul  2 10:14:27 2015	J10i	-77
Thu Jul  2 10:14:27 2015	K610i	-68
Thu Jul  2 10:14:27 2015	edc	-78
Thu Jul  2 10:14:27 2015	Manu ka Mac	-72
Thu Jul  2 10:14:37 2015	Manu ka Mac	-76
Thu Jul  2 10:14:37 2015	edc	-80
Thu Jul  2 10:14:37 2015	K610i	-75
Thu Jul  2 10:14:37 2015	J10i	-73
Thu Jul  2 10:14:48 2015	J10i	-70
Thu Jul  2 10:14:48 2015	K610i	-72
Thu Jul  2 10:14:58 2015	K610i	-72
Thu Jul  2 10:14:58 2015	J10i	-72
Thu Jul  2 10:15:08 2015	Manu ka Mac	-76
Thu Jul  2 10:15:08 2015	K610i	-71
Thu Jul  2 10:15:08 2015	edc	-75
Thu Jul  2 10:15:08 2015	J10i	-69
Thu Jul  2 10:15:18 2015	J10i	-74
Thu Jul  2 10:15:18 2015	K610i	-75
Thu Jul  2 10:15:29 2015	K610i	-65
Thu Jul  2 10:15:29 2015	J10i	-75
Thu Jul  2 10:15:39 2015	Manu ka Mac	-73
Thu Jul  2 10:15:39 2015	K610i	-65
Thu Jul  2 10:15:39 2015	J10i	-71
Thu Jul  2 10:15:49 2015	K610i	-70
Thu Jul  2 10:15:49 2015	J10i	-80
Thu Jul  2 10:16:00 2015	K610i	-69
Thu Jul  2 10:16:00 2015	J10i	-75
Thu Jul  2 10:16:10 2015	edc	-74
Thu Jul  2 10:16:10 2015	K610i	-72
Thu Jul  2 10:16:10 2015	J10i	-73
Thu Jul  2 10:16:20 2015	K610i	-72
Thu Jul  2 10:16:20 2015	J10i	-73
Thu Jul  2 10:16:31 2015	K610i	-77
Thu Jul  2 10:16:41 2015	K610i	-77
Thu Jul  2 10:16:51 2015	J10i	-76
Thu Jul  2 10:16:51 2015	K610i	-74
Thu Jul  2 10:17:02 2015	K610i	-70
Thu Jul  2 10:17:02 2015	edc	-77
Thu Jul  2 10:17:12 2015	K610i	-72
Thu Jul  2 10:17:12 2015	J10i	-74
Thu Jul  2 10:17:12 2015	edc	-76
Thu Jul  2 10:17:12 2015	J10i	-72
Thu Jul  2 10:17:22 2015	J10i	-72
Thu Jul  2 10:17:22 2015	K610i	-74
Thu Jul  2 10:17:33 2015	edc	-77
Thu Jul  2 10:17:33 2015	K610i	-72
Thu Jul  2 10:17:43 2015	edc	-76
Thu Jul  2 10:17:43 2015	K610i	-70
Thu Jul  2 10:17:43 2015	Manu ka Mac	-79
Thu Jul  2 10:17:43 2015	J10i	-73
Thu Jul  2 10:17:43 2015	edc	-74
Thu Jul  2 10:17:53 2015	J10i	-72
Thu Jul  2 10:17:53 2015	K610i	-74
Thu Jul  2 10:18:04 2015	K610i	-72
Thu Jul  2 10:18:04 2015	J10i	-72
Thu Jul  2 10:18:14 2015	J10i	-70
Thu Jul  2 10:18:14 2015	J10i	-73
Thu Jul  2 10:18:14 2015	K610i	-72
Thu Jul  2 10:18:14 2015	Manu ka Mac	-73
Thu Jul  2 10:18:24 2015	Manu ka Mac	-73
Thu Jul  2 10:18:24 2015	edc	-79
Thu Jul  2 10:18:24 2015	J10i	-68
Thu Jul  2 10:18:34 2015	edc	-77
Thu Jul  2 10:18:34 2015	J10i	-74
Thu Jul  2 10:18:34 2015	K610i	-67
Thu Jul  2 10:18:34 2015	Manu ka Mac	-70
Thu Jul  2 10:18:45 2015	K610i	-72
Thu Jul  2 10:18:45 2015	J10i	-75
Thu Jul  2 10:18:45 2015	Manu ka Mac	-72
Thu Jul  2 10:18:55 2015	J10i	-69
Thu Jul  2 10:18:55 2015	J10i	-73
Thu Jul  2 10:18:55 2015	K610i	-71
Thu Jul  2 10:19:05 2015	K610i	-69
Thu Jul  2 10:19:05 2015	Manu ka Mac	-70
Thu Jul  2 10:19:05 2015	edc	-77
Thu Jul  2 10:19:16 2015	Manu ka Mac	-72
Thu Jul  2 10:19:16 2015	J10i	-72
Thu Jul  2 10:19:16 2015	K610i	-70
Thu Jul  2 10:19:26 2015	K610i	-75
Thu Jul  2 10:19:26 2015	Manu ka Mac	-69
Thu Jul  2 10:19:36 2015	K610i	-67
Thu Jul  2 10:19:36 2015	J10i	-76
Thu Jul  2 10:19:36 2015	J10i	-72
Thu Jul  2 10:19:36 2015	edc	-78
Thu Jul  2 10:19:36 2015	Manu ka Mac	-77
Thu Jul  2 10:19:47 2015	edc	-73
Thu Jul  2 10:19:47 2015	edc	-74
Thu Jul  2 10:19:47 2015	J10i	-70
Thu Jul  2 10:19:47 2015	J10i	-72
Thu Jul  2 10:19:47 2015	K610i	-67
Thu Jul  2 10:19:57 2015	Manu ka Mac	-75
Thu Jul  2 10:19:57 2015	K610i	-72
Thu Jul  2 10:20:07 2015	K610i	-76
Thu Jul  2 10:20:18 2015	K610i	-73
Thu Jul  2 10:20:18 2015	J10i	-70
Thu Jul  2 10:20:28 2015	K610i	-72
Thu Jul  2 10:20:28 2015	J10i	-70
Thu Jul  2 10:20:28 2015	Manu ka Mac	-76
Thu Jul  2 10:20:38 2015	K610i	-71
Thu Jul  2 10:20:49 2015	J10i	-71
Thu Jul  2 10:20:49 2015	K610i	-75
Thu Jul  2 10:20:49 2015	edc	-72
Thu Jul  2 10:20:49 2015	Manu ka Mac	-76
Thu Jul  2 10:20:59 2015	J10i	-80
Thu Jul  2 10:20:59 2015	J10i	-65
Thu Jul  2 10:20:59 2015	Manu ka Mac	-81
Thu Jul  2 10:21:09 2015	K610i	-72
Thu Jul  2 10:21:20 2015	K610i	-70
Thu Jul  2 10:21:20 2015	Manu ka Mac	-73
Thu Jul  2 10:21:30 2015	J10i	-74
Thu Jul  2 10:21:30 2015	J10i	-65
Thu Jul  2 10:21:30 2015	edc	-74
Thu Jul  2 10:21:30 2015	Manu ka Mac	-71
Thu Jul  2 10:21:30 2015	Manu ka Mac	-73
Thu Jul  2 10:21:40 2015	edc	-75
Thu Jul  2 10:21:40 2015	Manu ka Mac	-74
Thu Jul  2 10:21:40 2015	K610i	-70
Thu Jul  2 10:21:40 2015	J10i	-66
Thu Jul  2 10:21:50 2015	K610i	-68
Thu Jul  2 10:22:01 2015	edc	-73
Thu Jul  2 10:22:01 2015	K610i	-70
Thu Jul  2 10:22:11 2015	edc	-71
Thu Jul  2 10:22:11 2015	J10i	-70
Thu Jul  2 10:22:11 2015	K610i	-72
Thu Jul  2 10:22:21 2015	edc	-71
Thu Jul  2 10:22:21 2015	J10i	-73
Thu Jul  2 10:22:21 2015	K610i	-68
Thu Jul  2 10:22:32 2015	K610i	-72
Thu Jul  2 10:22:42 2015	Manu ka Mac	-75
Thu Jul  2 10:22:42 2015	J10i	-66
Thu Jul  2 10:22:52 2015	J10i	-67
Thu Jul  2 10:23:03 2015	K610i	-69
Thu Jul  2 10:23:03 2015	J10i	-73
Thu Jul  2 10:23:03 2015	edc	-71
Thu Jul  2 10:23:13 2015	K610i	-68
Thu Jul  2 10:23:23 2015	S5610	-67
Thu Jul  2 10:23:23 2015	J10i	-66
Thu Jul  2 10:23:23 2015	K610i	-69
Thu Jul  2 10:23:34 2015	K610i	-74
Thu Jul  2 10:23:34 2015	J10i	-74
Thu Jul  2 10:23:44 2015	J10i	-71
Thu Jul  2 10:23:44 2015	K610i	-68
Thu Jul  2 10:23:54 2015	J10i	-67
Thu Jul  2 10:24:05 2015	J10i	-71
Thu Jul  2 10:24:05 2015	K610i	-74
Thu Jul  2 10:24:05 2015	S5610	-61
Thu Jul  2 10:24:15 2015	S5610	-62
Thu Jul  2 10:24:15 2015	J10i	-73
Thu Jul  2 10:24:25 2015	S5610	-62
Thu Jul  2 10:24:25 2015	edc	-70
Thu Jul  2 10:24:25 2015	K610i	-77
Thu Jul  2 10:24:36 2015	J10i	-71
Thu Jul  2 10:24:36 2015	K610i	-71
Thu Jul  2 10:24:46 2015	J10i	-69
Thu Jul  2 10:24:46 2015	Nokia108	-62
Thu Jul  2 10:24:46 2015	S5610	-68
Thu Jul  2 10:24:56 2015	S5610	-61
Thu Jul  2 10:24:56 2015	Nokia108	-73
Thu Jul  2 10:24:56 2015	K610i	-62
Thu Jul  2 10:24:56 2015	J10i	-71
Thu Jul  2 10:25:06 2015	S5610	-64
Thu Jul  2 10:25:06 2015	Nokia108	-62
Thu Jul  2 10:25:06 2015	J10i	-72
Thu Jul  2 10:25:06 2015	K610i	-65
Thu Jul  2 10:25:17 2015	J10i	-71
Thu Jul  2 10:25:17 2015	Nokia108	-63
Thu Jul  2 10:25:17 2015	K610i	-67
Thu Jul  2 10:25:27 2015	S5610	-72
Thu Jul  2 10:25:27 2015	K610i	-64
Thu Jul  2 10:25:27 2015	J10i	-72
Thu Jul  2 10:25:27 2015	edc	-70
Thu Jul  2 10:25:27 2015	Manu ka Mac	-81
Thu Jul  2 10:25:37 2015	S5610	-64
Thu Jul  2 10:25:37 2015	J10i	-74
Thu Jul  2 10:25:37 2015	K610i	-64
Thu Jul  2 10:25:37 2015	J10i	-72
Thu Jul  2 10:25:37 2015	Nokia108	-64
Thu Jul  2 10:25:48 2015	S5610	-65
Thu Jul  2 10:25:48 2015	J10i	-73
Thu Jul  2 10:25:48 2015	K610i	-64
Thu Jul  2 10:25:48 2015	Nokia108	-65
Thu Jul  2 10:25:58 2015	Nokia108	-63
Thu Jul  2 10:25:58 2015	K610i	-63
Thu Jul  2 10:25:58 2015	J10i	-67
Thu Jul  2 10:25:58 2015	edc	-69
Thu Jul  2 10:26:08 2015	S5610	-72
Thu Jul  2 10:26:08 2015	Nokia108	-62
Thu Jul  2 10:26:08 2015	K610i	-64
Thu Jul  2 10:26:08 2015	J10i	-73
Thu Jul  2 10:26:08 2015	J10i	-70
Thu Jul  2 10:26:08 2015	edc	-71
Thu Jul  2 10:26:19 2015	K610i	-65
Thu Jul  2 10:26:19 2015	S5610	-77
Thu Jul  2 10:26:19 2015	J10i	-74
Thu Jul  2 10:26:19 2015	J10i	-65
Thu Jul  2 10:26:19 2015	Nokia108	-65
Thu Jul  2 10:26:29 2015	K610i	-67
Thu Jul  2 10:26:29 2015	S5610	-73
Thu Jul  2 10:26:29 2015	J10i	-67
Thu Jul  2 10:26:29 2015	edc	-69
Thu Jul  2 10:26:39 2015	edc	-72
Thu Jul  2 10:26:39 2015	K610i	-67
Thu Jul  2 10:26:39 2015	J10i	-71
Thu Jul  2 10:26:39 2015	Nokia108	-65
Thu Jul  2 10:26:39 2015	Manu ka Mac	-76
Thu Jul  2 10:26:50 2015	S5610	-64
Thu Jul  2 10:26:50 2015	J10i	-71
Thu Jul  2 10:26:50 2015	K610i	-68
Thu Jul  2 10:27:00 2015	Nokia108	-65
Thu Jul  2 10:27:00 2015	edc	-69
Thu Jul  2 10:27:00 2015	J10i	-67
Thu Jul  2 10:27:10 2015	S5610	-69
Thu Jul  2 10:27:10 2015	Nokia108	-75
Thu Jul  2 10:27:10 2015	edc	-69
Thu Jul  2 10:27:10 2015	J10i	-70
Thu Jul  2 10:27:21 2015	S5610	-65
Thu Jul  2 10:27:21 2015	K610i	-67
Thu Jul  2 10:27:21 2015	J10i	-68
Thu Jul  2 10:27:21 2015	Manu ka Mac	-82
Thu Jul  2 10:27:21 2015	Nokia108	-78
Thu Jul  2 10:27:31 2015	S5610	-72
Thu Jul  2 10:27:31 2015	J10i	-72
Thu Jul  2 10:27:31 2015	Manu ka Mac	-80
Thu Jul  2 10:27:31 2015	K610i	-70
Thu Jul  2 10:27:31 2015	Nokia108	-71
Thu Jul  2 10:27:31 2015	Nokia108	-64
Thu Jul  2 10:27:41 2015	Manu ka Mac	-77
Thu Jul  2 10:27:41 2015	Nokia108	-64
Thu Jul  2 10:27:41 2015	J10i	-70
Thu Jul  2 10:27:41 2015	K610i	-65
Thu Jul  2 10:27:52 2015	J10i	-71
Thu Jul  2 10:27:52 2015	K610i	-65
Thu Jul  2 10:27:52 2015	Nokia108	-63
Thu Jul  2 10:27:52 2015	Manu ka Mac	-77
Thu Jul  2 10:27:52 2015	Manu ka Mac	-78
Thu Jul  2 10:28:02 2015	Nokia108	-62
Thu Jul  2 10:28:02 2015	J10i	-66
Thu Jul  2 10:28:02 2015	K610i	-65
Thu Jul  2 10:28:12 2015	edc	-74
Thu Jul  2 10:28:12 2015	edc	-73
Thu Jul  2 10:28:12 2015	K610i	-65
Thu Jul  2 10:28:12 2015	Nokia108	-63
Thu Jul  2 10:28:12 2015	J10i	-68
Thu Jul  2 10:28:12 2015	J10i	-70
Thu Jul  2 10:28:23 2015	Manu ka Mac	-76
Thu Jul  2 10:28:23 2015	K610i	-65
Thu Jul  2 10:28:23 2015	edc	-74
Thu Jul  2 10:28:23 2015	S5610	-73
Thu Jul  2 10:28:23 2015	J10i	-72
Thu Jul  2 10:28:23 2015	S5610	-76
Thu Jul  2 10:28:33 2015	K610i	-66
Thu Jul  2 10:28:33 2015	Manu ka Mac	-77
Thu Jul  2 10:28:33 2015	S5610	-65
Thu Jul  2 10:28:33 2015	edc	-70
Thu Jul  2 10:28:33 2015	Manu ka Mac	-78
Thu Jul  2 10:28:33 2015	Nokia108	-71
Thu Jul  2 10:28:43 2015	Nokia108	-62
Thu Jul  2 10:28:43 2015	K610i	-66
Thu Jul  2 10:28:43 2015	S5610	-64
Thu Jul  2 10:28:53 2015	edc	-73
Thu Jul  2 10:28:53 2015	K610i	-67
Thu Jul  2 10:28:53 2015	S5610	-70
Thu Jul  2 10:29:04 2015	Manu ka Mac	-78
Thu Jul  2 10:29:04 2015	Nokia108	-71
Thu Jul  2 10:29:04 2015	edc	-70
Thu Jul  2 10:29:04 2015	S5610	-66
Thu Jul  2 10:29:04 2015	K610i	-64
Thu Jul  2 10:29:14 2015	K610i	-67
Thu Jul  2 10:29:14 2015	Manu ka Mac	-77
Thu Jul  2 10:29:14 2015	S5610	-66
Thu Jul  2 10:29:14 2015	J10i	-68
Thu Jul  2 10:29:14 2015	Nokia108	-64
Thu Jul  2 10:29:24 2015	Nokia108	-63
Thu Jul  2 10:29:24 2015	S5610	-67
Thu Jul  2 10:29:24 2015	Manu ka Mac	-78
Thu Jul  2 10:29:24 2015	J10i	-76
Thu Jul  2 10:29:24 2015	K610i	-66
Thu Jul  2 10:29:24 2015	Manu ka Mac	-77
Thu Jul  2 10:29:24 2015	edc	-72
Thu Jul  2 10:29:35 2015	Nokia108	-78
Thu Jul  2 10:29:35 2015	J10i	-66
Thu Jul  2 10:29:35 2015	K610i	-63
Thu Jul  2 10:29:35 2015	Manu ka Mac	-80
Thu Jul  2 10:29:35 2015	S5610	-65
