Date	Device	Signal
Wed Jul  1 18:20:50 2015	K610i	-69
Wed Jul  1 18:21:00 2015	GX15	-71
Wed Jul  1 18:21:00 2015	Nokia108	-77
Wed Jul  1 18:21:00 2015	K610i	-63
Wed Jul  1 18:21:00 2015	edc	-79
Wed Jul  1 18:21:11 2015	Nokia108	-72
Wed Jul  1 18:21:11 2015	edc	-74
Wed Jul  1 18:21:11 2015	S5610	-68
Wed Jul  1 18:21:11 2015	K610i	-64
Wed Jul  1 18:21:21 2015	J10i	-84
Wed Jul  1 18:21:21 2015	K610i	-67
Wed Jul  1 18:21:21 2015	GX15	-76
Wed Jul  1 18:21:21 2015	J10i	-66
Wed Jul  1 18:21:21 2015	S5610	-72
Wed Jul  1 18:21:32 2015	edc	-80
Wed Jul  1 18:21:32 2015	J10i	-68
Wed Jul  1 18:21:32 2015	K610i	-80
Wed Jul  1 18:21:32 2015	S5610	-64
Wed Jul  1 18:21:32 2015	J10i	-63
Wed Jul  1 18:21:42 2015	J10i	-61
Wed Jul  1 18:21:42 2015	S5610	-83
Wed Jul  1 18:21:42 2015	K610i	-62
Wed Jul  1 18:21:42 2015	Nokia108	-76
Wed Jul  1 18:21:42 2015	GX15	-76
Wed Jul  1 18:21:42 2015	S5610	-68
Wed Jul  1 18:21:53 2015	J10i	-55
Wed Jul  1 18:21:53 2015	S5610	-75
Wed Jul  1 18:21:53 2015	K610i	-71
Wed Jul  1 18:21:53 2015	Nokia108	-79
Wed Jul  1 18:22:04 2015	K610i	-76
Wed Jul  1 18:22:04 2015	Nokia108	-72
Wed Jul  1 18:22:04 2015	J10i	-63
Wed Jul  1 18:22:04 2015	S5610	-73
Wed Jul  1 18:22:14 2015	J10i	-73
Wed Jul  1 18:22:14 2015	S5610	-64
Wed Jul  1 18:22:14 2015	S5610	-63
Wed Jul  1 18:22:14 2015	K610i	-66
Wed Jul  1 18:22:25 2015	J10i	-73
Wed Jul  1 18:22:25 2015	K610i	-73
Wed Jul  1 18:22:25 2015	edc	-83
Wed Jul  1 18:22:25 2015	GX15	-76
Wed Jul  1 18:22:25 2015	Nokia108	-67
Wed Jul  1 18:22:35 2015	J10i	-54
Wed Jul  1 18:22:35 2015	GX15	-74
Wed Jul  1 18:22:35 2015	J10i	-65
Wed Jul  1 18:22:35 2015	K610i	-75
Wed Jul  1 18:22:35 2015	Nokia108	-71
Wed Jul  1 18:22:46 2015	J10i	-73
Wed Jul  1 18:22:46 2015	S5610	-70
Wed Jul  1 18:22:46 2015	Nokia108	-66
Wed Jul  1 18:22:46 2015	S5610	-63
Wed Jul  1 18:22:56 2015	K610i	-67
Wed Jul  1 18:22:56 2015	GX15	-76
Wed Jul  1 18:22:56 2015	Nokia108	-77
Wed Jul  1 18:23:07 2015	S5610	-75
Wed Jul  1 18:23:07 2015	K610i	-72
Wed Jul  1 18:23:07 2015	J10i	-78
Wed Jul  1 18:23:07 2015	edc	-79
Wed Jul  1 18:23:07 2015	GX15	-79
Wed Jul  1 18:23:17 2015	S5610	-68
Wed Jul  1 18:23:17 2015	J10i	-77
Wed Jul  1 18:23:17 2015	Nokia108	-66
Wed Jul  1 18:23:17 2015	K610i	-68
Wed Jul  1 18:23:17 2015	GX15	-72
Wed Jul  1 18:23:28 2015	Nokia108	-69
Wed Jul  1 18:23:28 2015	S5610	-66
Wed Jul  1 18:23:28 2015	K610i	-64
Wed Jul  1 18:23:28 2015	J10i	-75
Wed Jul  1 18:23:28 2015	J10i	-79
Wed Jul  1 18:23:28 2015	edc	-79
Wed Jul  1 18:23:38 2015	K610i	-67
Wed Jul  1 18:23:38 2015	Nokia108	-70
Wed Jul  1 18:23:38 2015	edc	-79
Wed Jul  1 18:23:38 2015	S5610	-72
Wed Jul  1 18:23:38 2015	S5610	-67
Wed Jul  1 18:23:49 2015	K610i	-66
Wed Jul  1 18:23:49 2015	J10i	-77
Wed Jul  1 18:23:49 2015	Nokia108	-68
Wed Jul  1 18:23:49 2015	Nokia108	-69
Wed Jul  1 18:23:59 2015	S5610	-74
Wed Jul  1 18:23:59 2015	J10i	-63
Wed Jul  1 18:23:59 2015	Nokia108	-73
Wed Jul  1 18:23:59 2015	GX15	-71
Wed Jul  1 18:24:10 2015	J10i	-55
Wed Jul  1 18:24:10 2015	S5610	-77
Wed Jul  1 18:24:10 2015	Nokia108	-77
Wed Jul  1 18:24:10 2015	edc	-78
Wed Jul  1 18:24:10 2015	GX15	-80
Wed Jul  1 18:24:20 2015	J10i	-61
Wed Jul  1 18:24:20 2015	K610i	-82
Wed Jul  1 18:24:20 2015	S5610	-64
Wed Jul  1 18:24:20 2015	Nokia108	-73
Wed Jul  1 18:24:21 2015	GX15	-71
Wed Jul  1 18:24:31 2015	K610i	-66
Wed Jul  1 18:24:31 2015	J10i	-64
Wed Jul  1 18:24:42 2015	J10i	-64
Wed Jul  1 18:24:42 2015	K610i	-66
Wed Jul  1 18:24:42 2015	J10i	-63
Wed Jul  1 18:24:42 2015	Nokia108	-70
Wed Jul  1 18:24:52 2015	K610i	-72
Wed Jul  1 18:24:52 2015	S5610	-72
Wed Jul  1 18:24:52 2015	Nokia108	-72
Wed Jul  1 18:24:52 2015	S5610	-76
Wed Jul  1 18:24:52 2015	edc	-78
Wed Jul  1 18:24:52 2015	GX15	-72
Wed Jul  1 18:24:52 2015	J10i	-73
Wed Jul  1 18:25:03 2015	K610i	-66
Wed Jul  1 18:25:03 2015	J10i	-65
Wed Jul  1 18:25:03 2015	Nokia108	-74
Wed Jul  1 18:25:13 2015	GX15	-70
Wed Jul  1 18:25:13 2015	Nokia108	-72
Wed Jul  1 18:25:13 2015	K610i	-73
Wed Jul  1 18:25:13 2015	J10i	-71
Wed Jul  1 18:25:13 2015	edc	-80
Wed Jul  1 18:25:13 2015	edc	-82
Wed Jul  1 18:25:24 2015	edc	-79
Wed Jul  1 18:25:24 2015	K610i	-71
Wed Jul  1 18:25:24 2015	J10i	-81
Wed Jul  1 18:25:24 2015	GX15	-76
Wed Jul  1 18:25:24 2015	J10i	-73
Wed Jul  1 18:25:24 2015	Nokia108	-77
Wed Jul  1 18:25:34 2015	K610i	-68
Wed Jul  1 18:25:34 2015	edc	-85
Wed Jul  1 18:25:34 2015	J10i	-73
Wed Jul  1 18:25:44 2015	J10i	-64
Wed Jul  1 18:25:45 2015	S5610	-72
Wed Jul  1 18:25:45 2015	Nokia108	-79
Wed Jul  1 18:25:45 2015	K610i	-70
Wed Jul  1 18:25:45 2015	GX15	-72
Wed Jul  1 18:25:55 2015	S5610	-66
Wed Jul  1 18:25:55 2015	GX15	-78
Wed Jul  1 18:25:55 2015	K610i	-64
Wed Jul  1 18:25:55 2015	Nokia108	-73
Wed Jul  1 18:26:06 2015	J10i	-73
Wed Jul  1 18:26:06 2015	K610i	-73
Wed Jul  1 18:26:06 2015	GX15	-77
Wed Jul  1 18:26:06 2015	Nokia108	-70
Wed Jul  1 18:26:16 2015	J10i	-73
Wed Jul  1 18:26:16 2015	S5610	-74
Wed Jul  1 18:26:16 2015	Nokia108	-79
Wed Jul  1 18:26:16 2015	K610i	-73
Wed Jul  1 18:26:16 2015	J10i	-72
Wed Jul  1 18:26:16 2015	GX15	-76
Wed Jul  1 18:26:27 2015	K610i	-65
Wed Jul  1 18:26:27 2015	S5610	-71
Wed Jul  1 18:26:27 2015	J10i	-73
Wed Jul  1 18:26:37 2015	J10i	-76
Wed Jul  1 18:26:37 2015	K610i	-67
Wed Jul  1 18:26:37 2015	edc	-80
Wed Jul  1 18:26:37 2015	S5610	-70
Wed Jul  1 18:26:37 2015	GX15	-75
Wed Jul  1 18:26:37 2015	Nokia108	-73
Wed Jul  1 18:26:48 2015	edc	-78
Wed Jul  1 18:26:48 2015	K610i	-69
Wed Jul  1 18:26:48 2015	J10i	-78
Wed Jul  1 18:26:48 2015	S5610	-70
Wed Jul  1 18:26:48 2015	Nokia108	-75
Wed Jul  1 18:26:58 2015	S5610	-65
Wed Jul  1 18:26:58 2015	Nokia108	-74
Wed Jul  1 18:26:58 2015	K610i	-70
Wed Jul  1 18:26:58 2015	GX15	-77
Wed Jul  1 18:27:09 2015	K610i	-67
Wed Jul  1 18:27:09 2015	J10i	-78
Wed Jul  1 18:27:09 2015	Nokia108	-74
Wed Jul  1 18:27:09 2015	J10i	-77
Wed Jul  1 18:27:19 2015	K610i	-72
Wed Jul  1 18:27:19 2015	J10i	-79
Wed Jul  1 18:27:19 2015	Nokia108	-77
Wed Jul  1 18:27:19 2015	GX15	-77
Wed Jul  1 18:27:30 2015	S5610	-71
Wed Jul  1 18:27:30 2015	K610i	-71
Wed Jul  1 18:27:30 2015	J10i	-77
Wed Jul  1 18:27:30 2015	Nokia108	-73
Wed Jul  1 18:27:40 2015	J10i	-72
Wed Jul  1 18:27:40 2015	S5610	-75
Wed Jul  1 18:27:40 2015	K610i	-73
Wed Jul  1 18:27:40 2015	Nokia108	-73
Wed Jul  1 18:27:51 2015	K610i	-80
Wed Jul  1 18:27:51 2015	J10i	-70
Wed Jul  1 18:27:51 2015	S5610	-66
Wed Jul  1 18:28:01 2015	J10i	-77
Wed Jul  1 18:28:01 2015	edc	-80
Wed Jul  1 18:28:01 2015	K610i	-67
Wed Jul  1 18:28:01 2015	S5610	-70
Wed Jul  1 18:28:01 2015	GX15	-78
Wed Jul  1 18:28:12 2015	K610i	-65
Wed Jul  1 18:28:12 2015	J10i	-73
Wed Jul  1 18:28:22 2015	S5610	-55
Wed Jul  1 18:28:22 2015	K610i	-63
Wed Jul  1 18:28:22 2015	J10i	-78
Wed Jul  1 18:28:22 2015	J10i	-74
Wed Jul  1 18:28:22 2015	GX15	-77
Wed Jul  1 18:28:33 2015	GX15	-78
Wed Jul  1 18:28:33 2015	K610i	-77
Wed Jul  1 18:28:33 2015	S5610	-58
Wed Jul  1 18:28:33 2015	J10i	-77
Wed Jul  1 18:28:44 2015	Nokia108	-76
Wed Jul  1 18:28:44 2015	S5610	-58
Wed Jul  1 18:28:44 2015	K610i	-67
Wed Jul  1 18:28:44 2015	GX15	-78
Wed Jul  1 18:28:54 2015	J10i	-78
Wed Jul  1 18:28:54 2015	K610i	-65
Wed Jul  1 18:28:54 2015	S5610	-65
Wed Jul  1 18:28:54 2015	Nokia108	-77
Wed Jul  1 18:29:04 2015	J10i	-72
Wed Jul  1 18:29:04 2015	K610i	-76
Wed Jul  1 18:29:15 2015	S5610	-63
Wed Jul  1 18:29:15 2015	GX15	-75
Wed Jul  1 18:29:15 2015	Nokia108	-77
Wed Jul  1 18:29:15 2015	K610i	-71
Wed Jul  1 18:29:26 2015	K610i	-71
Wed Jul  1 18:29:26 2015	Nokia108	-82
Wed Jul  1 18:29:26 2015	S5610	-50
Wed Jul  1 18:29:26 2015	J10i	-84
Wed Jul  1 18:29:26 2015	GX15	-73
Wed Jul  1 18:29:26 2015	J10i	-74
Wed Jul  1 18:29:36 2015	S5610	-55
Wed Jul  1 18:29:36 2015	K610i	-71
Wed Jul  1 18:29:36 2015	Nokia108	-74
Wed Jul  1 18:29:36 2015	GX15	-77
Wed Jul  1 18:29:36 2015	J10i	-72
Wed Jul  1 18:29:47 2015	S5610	-56
Wed Jul  1 18:29:47 2015	J10i	-77
Wed Jul  1 18:29:47 2015	J10i	-79
Wed Jul  1 18:29:47 2015	K610i	-67
Wed Jul  1 18:29:57 2015	S5610	-61
Wed Jul  1 18:29:57 2015	K610i	-62
Wed Jul  1 18:29:57 2015	J10i	-72
Wed Jul  1 18:29:57 2015	GX15	-79
Wed Jul  1 18:30:08 2015	GX15	-76
Wed Jul  1 18:30:08 2015	K610i	-68
Wed Jul  1 18:30:08 2015	Nokia108	-66
Wed Jul  1 18:30:08 2015	J10i	-70
Wed Jul  1 18:30:08 2015	edc	-81
Wed Jul  1 18:30:18 2015	K610i	-72
Wed Jul  1 18:30:18 2015	J10i	-72
Wed Jul  1 18:30:18 2015	GX15	-75
Wed Jul  1 18:30:18 2015	S5610	-70
Wed Jul  1 18:30:29 2015	edc	-80
Wed Jul  1 18:30:29 2015	GX15	-69
Wed Jul  1 18:30:29 2015	K610i	-68
Wed Jul  1 18:30:29 2015	Feild?s MacBook Pro	-70
Wed Jul  1 18:30:29 2015	S5610	-73
Wed Jul  1 18:30:29 2015	J10i	-71
Wed Jul  1 18:30:39 2015	J10i	-55
Wed Jul  1 18:30:39 2015	K610i	-73
Wed Jul  1 18:30:39 2015	GX15	-72
Wed Jul  1 18:30:39 2015	edc	-79
Wed Jul  1 18:30:39 2015	Nokia108	-77
Wed Jul  1 18:30:39 2015	S5610	-64
Wed Jul  1 18:30:50 2015	J10i	-54
Wed Jul  1 18:30:50 2015	GX15	-73
Wed Jul  1 18:30:50 2015	Nokia108	-72
Wed Jul  1 18:30:50 2015	Feild?s MacBook Pro	-71
Wed Jul  1 18:31:01 2015	J10i	-66
Wed Jul  1 18:31:01 2015	S5610	-71
Wed Jul  1 18:31:01 2015	Nokia108	-66
Wed Jul  1 18:31:01 2015	Feild?s MacBook Pro	-74
Wed Jul  1 18:31:01 2015	Feild?s MacBook Pro	-72
Wed Jul  1 18:31:01 2015	K610i	-65
Wed Jul  1 18:31:11 2015	K610i	-65
Wed Jul  1 18:31:11 2015	Nokia108	-73
Wed Jul  1 18:31:11 2015	GX15	-73
Wed Jul  1 18:31:11 2015	J10i	-51
Wed Jul  1 18:31:22 2015	edc	-80
Wed Jul  1 18:31:22 2015	J10i	-71
Wed Jul  1 18:31:22 2015	K610i	-61
Wed Jul  1 18:31:22 2015	GX15	-73
Wed Jul  1 18:31:22 2015	S5610	-72
Wed Jul  1 18:31:22 2015	Nokia108	-75
Wed Jul  1 18:31:32 2015	Nokia108	-74
Wed Jul  1 18:31:32 2015	K610i	-65
Wed Jul  1 18:31:32 2015	GX15	-76
Wed Jul  1 18:31:32 2015	S5610	-73
Wed Jul  1 18:31:43 2015	Nokia108	-75
Wed Jul  1 18:31:43 2015	K610i	-64
Wed Jul  1 18:31:43 2015	S5610	-76
Wed Jul  1 18:31:43 2015	edc	-78
Wed Jul  1 18:31:43 2015	J10i	-74
Wed Jul  1 18:31:53 2015	J10i	-58
Wed Jul  1 18:31:53 2015	S5610	-64
Wed Jul  1 18:31:53 2015	K610i	-69
Wed Jul  1 18:32:04 2015	K610i	-62
Wed Jul  1 18:32:04 2015	J10i	-57
Wed Jul  1 18:32:04 2015	GX15	-78
Wed Jul  1 18:32:04 2015	edc	-82
Wed Jul  1 18:32:14 2015	J10i	-53
Wed Jul  1 18:32:14 2015	S5610	-67
Wed Jul  1 18:32:14 2015	K610i	-70
Wed Jul  1 18:32:14 2015	S5610	-66
Wed Jul  1 18:32:14 2015	GX15	-72
Wed Jul  1 18:32:25 2015	J10i	-51
Wed Jul  1 18:32:25 2015	K610i	-67
Wed Jul  1 18:32:35 2015	edc	-82
Wed Jul  1 18:32:35 2015	J10i	-49
Wed Jul  1 18:32:35 2015	K610i	-64
Wed Jul  1 18:32:46 2015	J10i	-60
Wed Jul  1 18:32:46 2015	S5610	-72
Wed Jul  1 18:32:46 2015	K610i	-63
Wed Jul  1 18:32:46 2015	Nokia108	-83
Wed Jul  1 18:32:46 2015	GX15	-78
Wed Jul  1 18:32:56 2015	K610i	-74
Wed Jul  1 18:32:56 2015	S5610	-66
Wed Jul  1 18:32:56 2015	J10i	-69
Wed Jul  1 18:32:56 2015	Nokia108	-82
Wed Jul  1 18:33:07 2015	K610i	-68
Wed Jul  1 18:33:07 2015	GX15	-81
Wed Jul  1 18:33:07 2015	Nokia108	-81
Wed Jul  1 18:33:07 2015	edc	-83
Wed Jul  1 18:33:18 2015	K610i	-65
Wed Jul  1 18:33:28 2015	K610i	-63
Wed Jul  1 18:33:28 2015	GX15	-79
Wed Jul  1 18:33:28 2015	edc	-77
Wed Jul  1 18:33:28 2015	S5610	-70
Wed Jul  1 18:33:39 2015	S5610	-71
Wed Jul  1 18:33:39 2015	J10i	-83
Wed Jul  1 18:33:39 2015	K610i	-70
Wed Jul  1 18:33:39 2015	J10i	-78
Wed Jul  1 18:33:39 2015	Nokia108	-60
Wed Jul  1 18:33:49 2015	K610i	-68
Wed Jul  1 18:33:49 2015	J10i	-55
Wed Jul  1 18:33:49 2015	Nokia108	-54
Wed Jul  1 18:33:49 2015	GX15	-79
Wed Jul  1 18:33:49 2015	edc	-81
Wed Jul  1 18:34:00 2015	J10i	-42
Wed Jul  1 18:34:00 2015	K610i	-65
Wed Jul  1 18:34:00 2015	GX15	-83
Wed Jul  1 18:34:00 2015	S5610	-53
Wed Jul  1 18:34:11 2015	K610i	-67
Wed Jul  1 18:34:11 2015	S5610	-50
Wed Jul  1 18:34:11 2015	J10i	-39
Wed Jul  1 18:34:11 2015	edc	-79
Wed Jul  1 18:34:11 2015	GX15	-73
Wed Jul  1 18:34:21 2015	K610i	-63
Wed Jul  1 18:34:21 2015	Nokia108	-59
Wed Jul  1 18:34:21 2015	GX15	-80
Wed Jul  1 18:34:32 2015	J10i	-41
Wed Jul  1 18:34:32 2015	K610i	-67
Wed Jul  1 18:34:32 2015	GX15	-73
Wed Jul  1 18:34:32 2015	Nokia108	-58
Wed Jul  1 18:34:42 2015	J10i	-42
Wed Jul  1 18:34:42 2015	K610i	-64
Wed Jul  1 18:34:42 2015	Nokia108	-57
Wed Jul  1 18:34:42 2015	GX15	-79
Wed Jul  1 18:34:53 2015	Nokia108	-63
Wed Jul  1 18:34:53 2015	K610i	-65
Wed Jul  1 18:34:53 2015	J10i	-43
Wed Jul  1 18:35:03 2015	J10i	-43
Wed Jul  1 18:35:03 2015	S5610	-80
Wed Jul  1 18:35:03 2015	GX15	-74
Wed Jul  1 18:35:03 2015	K610i	-70
Wed Jul  1 18:35:14 2015	K610i	-72
Wed Jul  1 18:35:14 2015	J10i	-39
Wed Jul  1 18:35:14 2015	S5610	-70
Wed Jul  1 18:35:14 2015	Nokia108	-78
Wed Jul  1 18:35:14 2015	edc	-82
Wed Jul  1 18:35:24 2015	K610i	-64
Wed Jul  1 18:35:24 2015	J10i	-40
Wed Jul  1 18:35:24 2015	GX15	-80
Wed Jul  1 18:35:24 2015	Nokia108	-79
Wed Jul  1 18:35:35 2015	J10i	-39
Wed Jul  1 18:35:35 2015	K610i	-67
Wed Jul  1 18:35:35 2015	GX15	-73
Wed Jul  1 18:35:35 2015	S5610	-79
Wed Jul  1 18:35:45 2015	J10i	-38
Wed Jul  1 18:35:45 2015	K610i	-66
Wed Jul  1 18:35:45 2015	Nokia108	-72
Wed Jul  1 18:35:45 2015	S5610	-70
Wed Jul  1 18:35:45 2015	GX15	-73
Wed Jul  1 18:35:56 2015	Nokia108	-73
Wed Jul  1 18:35:56 2015	K610i	-65
Wed Jul  1 18:35:56 2015	J10i	-49
Wed Jul  1 18:35:56 2015	GX15	-73
Wed Jul  1 18:35:56 2015	S5610	-72
Wed Jul  1 18:36:06 2015	K610i	-65
Wed Jul  1 18:36:06 2015	J10i	-49
Wed Jul  1 18:36:06 2015	GX15	-75
Wed Jul  1 18:36:06 2015	S5610	-73
Wed Jul  1 18:36:17 2015	S5610	-60
Wed Jul  1 18:36:17 2015	K610i	-66
Wed Jul  1 18:36:17 2015	J10i	-43
Wed Jul  1 18:36:28 2015	J10i	-42
Wed Jul  1 18:36:28 2015	GX15	-74
Wed Jul  1 18:36:28 2015	K610i	-67
Wed Jul  1 18:36:28 2015	S5610	-78
Wed Jul  1 18:36:38 2015	J10i	-76
Wed Jul  1 18:36:38 2015	K610i	-64
Wed Jul  1 18:36:38 2015	edc	-78
Wed Jul  1 18:36:49 2015	K610i	-62
Wed Jul  1 18:36:49 2015	Nokia108	-78
Wed Jul  1 18:36:49 2015	J10i	-42
Wed Jul  1 18:36:49 2015	GX15	-78
Wed Jul  1 18:36:59 2015	S5610	-70
Wed Jul  1 18:36:59 2015	Nokia108	-73
Wed Jul  1 18:36:59 2015	J10i	-41
Wed Jul  1 18:36:59 2015	K610i	-71
Wed Jul  1 18:36:59 2015	edc	-80
Wed Jul  1 18:37:10 2015	J10i	-41
Wed Jul  1 18:37:10 2015	GX15	-73
Wed Jul  1 18:37:10 2015	S5610	-71
Wed Jul  1 18:37:10 2015	K610i	-73
Wed Jul  1 18:37:20 2015	J10i	-43
Wed Jul  1 18:37:20 2015	K610i	-65
Wed Jul  1 18:37:20 2015	Nokia108	-69
Wed Jul  1 18:37:31 2015	Nokia108	-71
Wed Jul  1 18:37:31 2015	edc	-80
Wed Jul  1 18:37:31 2015	S5610	-68
Wed Jul  1 18:37:31 2015	GX15	-79
Wed Jul  1 18:37:31 2015	K610i	-65
Wed Jul  1 18:37:31 2015	edc	-79
Wed Jul  1 18:37:41 2015	K610i	-66
Wed Jul  1 18:37:41 2015	Nokia108	-74
Wed Jul  1 18:37:41 2015	S5610	-65
Wed Jul  1 18:37:52 2015	Nokia108	-73
Wed Jul  1 18:37:52 2015	J10i	-38
Wed Jul  1 18:37:52 2015	K610i	-66
Wed Jul  1 18:37:52 2015	S5610	-65
Wed Jul  1 18:38:02 2015	K610i	-61
Wed Jul  1 18:38:02 2015	S5610	-71
Wed Jul  1 18:38:02 2015	Nokia108	-80
Wed Jul  1 18:38:02 2015	GX15	-77
Wed Jul  1 18:38:13 2015	K610i	-62
Wed Jul  1 18:38:13 2015	GX15	-76
Wed Jul  1 18:38:13 2015	S5610	-71
Wed Jul  1 18:38:13 2015	J10i	-37
Wed Jul  1 18:38:23 2015	J10i	-39
Wed Jul  1 18:38:23 2015	S5610	-68
Wed Jul  1 18:38:24 2015	K610i	-62
Wed Jul  1 18:38:24 2015	Nokia108	-73
Wed Jul  1 18:38:24 2015	edc	-79
Wed Jul  1 18:38:34 2015	J10i	-38
Wed Jul  1 18:38:34 2015	Nokia108	-73
Wed Jul  1 18:38:34 2015	K610i	-64
Wed Jul  1 18:38:34 2015	edc	-80
Wed Jul  1 18:38:44 2015	J10i	-39
Wed Jul  1 18:38:44 2015	Nokia108	-72
Wed Jul  1 18:38:44 2015	K610i	-65
Wed Jul  1 18:38:44 2015	edc	-79
Wed Jul  1 18:38:44 2015	S5610	-65
Wed Jul  1 18:38:55 2015	J10i	-41
Wed Jul  1 18:38:55 2015	K610i	-65
Wed Jul  1 18:38:55 2015	Nokia108	-79
Wed Jul  1 18:38:55 2015	S5610	-67
Wed Jul  1 18:38:55 2015	S5610	-69
Wed Jul  1 18:38:55 2015	edc	-79
Wed Jul  1 18:39:05 2015	Nokia108	-73
Wed Jul  1 18:39:05 2015	J10i	-49
Wed Jul  1 18:39:05 2015	K610i	-65
Wed Jul  1 18:39:16 2015	J10i	-52
Wed Jul  1 18:39:16 2015	Nokia108	-77
Wed Jul  1 18:39:16 2015	K610i	-69
Wed Jul  1 18:39:16 2015	edc	-79
Wed Jul  1 18:39:16 2015	S5610	-70
Wed Jul  1 18:39:26 2015	J10i	-52
Wed Jul  1 18:39:26 2015	S5610	-71
Wed Jul  1 18:39:26 2015	K610i	-71
Wed Jul  1 18:39:37 2015	J10i	-53
Wed Jul  1 18:39:37 2015	K610i	-65
Wed Jul  1 18:39:37 2015	Nokia108	-74
Wed Jul  1 18:39:47 2015	K610i	-66
Wed Jul  1 18:39:47 2015	J10i	-55
Wed Jul  1 18:39:47 2015	S5610	-66
Wed Jul  1 18:39:58 2015	J10i	-56
Wed Jul  1 18:39:58 2015	K610i	-71
Wed Jul  1 18:39:58 2015	S5610	-63
Wed Jul  1 18:39:58 2015	GX15	-78
Wed Jul  1 18:40:09 2015	J10i	-52
Wed Jul  1 18:40:09 2015	edc	-81
Wed Jul  1 18:40:09 2015	S5610	-67
Wed Jul  1 18:40:09 2015	K610i	-63
Wed Jul  1 18:40:19 2015	Nokia108	-79
Wed Jul  1 18:40:19 2015	K610i	-64
Wed Jul  1 18:40:19 2015	GX15	-76
Wed Jul  1 18:40:19 2015	J10i	-49
Wed Jul  1 18:40:30 2015	K610i	-65
Wed Jul  1 18:40:30 2015	S5610	-69
Wed Jul  1 18:40:30 2015	J10i	-49
Wed Jul  1 18:40:30 2015	Nokia108	-71
Wed Jul  1 18:40:30 2015	edc	-80
Wed Jul  1 18:40:40 2015	J10i	-47
Wed Jul  1 18:40:40 2015	GX15	-78
Wed Jul  1 18:40:40 2015	S5610	-67
Wed Jul  1 18:40:40 2015	Nokia108	-66
Wed Jul  1 18:40:51 2015	J10i	-48
Wed Jul  1 18:40:51 2015	S5610	-67
Wed Jul  1 18:40:51 2015	Nokia108	-67
Wed Jul  1 18:40:51 2015	K610i	-65
Wed Jul  1 18:40:51 2015	edc	-79
Wed Jul  1 18:41:01 2015	K610i	-65
Wed Jul  1 18:41:01 2015	J10i	-48
Wed Jul  1 18:41:01 2015	Nokia108	-70
Wed Jul  1 18:41:01 2015	Nokia108	-72
Wed Jul  1 18:41:01 2015	S5610	-64
Wed Jul  1 18:41:12 2015	S5610	-66
Wed Jul  1 18:41:12 2015	J10i	-45
Wed Jul  1 18:41:12 2015	K610i	-66
Wed Jul  1 18:41:12 2015	Nokia108	-77
Wed Jul  1 18:41:22 2015	J10i	-40
Wed Jul  1 18:41:22 2015	Nokia108	-67
Wed Jul  1 18:41:22 2015	GX15	-77
Wed Jul  1 18:41:22 2015	K610i	-63
Wed Jul  1 18:41:33 2015	S5610	-65
Wed Jul  1 18:41:33 2015	J10i	-38
Wed Jul  1 18:41:33 2015	GX15	-71
Wed Jul  1 18:41:33 2015	Nokia108	-66
Wed Jul  1 18:41:43 2015	J10i	-38
Wed Jul  1 18:41:43 2015	S5610	-67
Wed Jul  1 18:41:43 2015	GX15	-73
Wed Jul  1 18:41:43 2015	K610i	-70
Wed Jul  1 18:41:43 2015	Nokia108	-73
Wed Jul  1 18:41:54 2015	J10i	-38
Wed Jul  1 18:41:54 2015	K610i	-64
Wed Jul  1 18:41:54 2015	GX15	-77
Wed Jul  1 18:41:54 2015	edc	-78
Wed Jul  1 18:41:54 2015	Nokia108	-76
Wed Jul  1 18:42:04 2015	K610i	-70
Wed Jul  1 18:42:04 2015	edc	-77
Wed Jul  1 18:42:04 2015	J10i	-40
Wed Jul  1 18:42:04 2015	GX15	-73
Wed Jul  1 18:42:15 2015	J10i	-42
Wed Jul  1 18:42:15 2015	Nokia108	-71
Wed Jul  1 18:42:15 2015	K610i	-66
Wed Jul  1 18:42:15 2015	edc	-80
Wed Jul  1 18:42:15 2015	edc	-81
Wed Jul  1 18:42:15 2015	S5610	-74
Wed Jul  1 18:42:26 2015	GX15	-72
Wed Jul  1 18:42:26 2015	K610i	-64
Wed Jul  1 18:42:26 2015	S5610	-70
Wed Jul  1 18:42:26 2015	Nokia108	-65
Wed Jul  1 18:42:36 2015	J10i	-54
Wed Jul  1 18:42:36 2015	K610i	-70
Wed Jul  1 18:42:36 2015	GX15	-81
Wed Jul  1 18:42:36 2015	Nokia108	-66
Wed Jul  1 18:42:47 2015	edc	-82
Wed Jul  1 18:42:47 2015	J10i	-43
Wed Jul  1 18:42:47 2015	K610i	-63
Wed Jul  1 18:42:47 2015	S5610	-64
Wed Jul  1 18:42:47 2015	GX15	-77
Wed Jul  1 18:42:57 2015	K610i	-62
Wed Jul  1 18:42:57 2015	S5610	-71
Wed Jul  1 18:42:57 2015	J10i	-50
Wed Jul  1 18:42:57 2015	GX15	-79
Wed Jul  1 18:42:57 2015	Nokia108	-73
Wed Jul  1 18:43:08 2015	J10i	-48
Wed Jul  1 18:43:08 2015	K610i	-62
Wed Jul  1 18:43:08 2015	Nokia108	-69
Wed Jul  1 18:43:08 2015	S5610	-71
Wed Jul  1 18:43:08 2015	edc	-85
Wed Jul  1 18:43:18 2015	K610i	-63
Wed Jul  1 18:43:18 2015	J10i	-49
Wed Jul  1 18:43:18 2015	Nokia108	-65
Wed Jul  1 18:43:18 2015	Nokia108	-67
